nt@synapse_cleft 0 -0.0226013018 0.0616559503 0.0146181942 0 0 0
nt@synapse_cleft 1 -0.024584723 -0.0268354405 0.00807931072 0 0 0
nt@synapse_cleft 2 0.00234929613 0.0199675779 0.0157512265 0 0 0
nt@synapse_cleft 3 -0.0336483987 0.0348568751 0.00911991509 0 0 0
nt@synapse_cleft 4 -0.0483873556 -0.0170759729 0.0162930336 0 0 0
nt@synapse_cleft 5 0.0210579997 0.0678492607 0.0163097909 0 0 0
nt@synapse_cleft 6 0.0172367665 -0.0347418691 0.0144427628 0 0 0
nt@synapse_cleft 7 0.0190531259 0.0242690768 0.0184020939 0 0 0
nt@synapse_cleft 8 0.021662309 -0.05435633 0.00998190707 0 0 0
nt@synapse_cleft 9 0.0138705683 -0.0325401668 0.00799803928 0 0 0
nt@synapse_cleft 10 -0.00263677994 -0.00042787349 0.00143034607 0 0 0
nt@synapse_cleft 11 -0.016871952 0.00198808814 0.00105768294 0 0 0
nt@synapse_cleft 12 -0.0341417364 0.00914402785 0.0120439079 0 0 0
nt@synapse_cleft 13 -0.0469292341 -0.000713811125 0.0011647314 0 0 0
nt@synapse_cleft 14 -0.0036240966 0.032930142 0.00274658996 0 0 0
nt@synapse_cleft 15 -0.045595089 -0.0253545094 0.00416249445 0 0 0
nt@synapse_cleft 16 -0.00767409258 -0.0551373074 0.00684716654 0 0 0
nt@synapse_cleft 17 -0.0448515684 0.0101626228 0.0172606976 0 0 0
nt@synapse_cleft 18 -0.0157121644 0.0045351782 0.0063433953 0 0 0
nt@synapse_cleft 19 -0.0228578178 0.00874005071 0.00846325102 0 0 0
nt@synapse_cleft 20 0.0531648681 0.0145680032 0.0122053073 0 0 0
nt@synapse_cleft 21 0.00123576846 0.022330064 0.0197343165 0 0 0
nt@synapse_cleft 22 -0.0619538749 -0.0716795364 0.0123485828 0 0 0
nt@synapse_cleft 23 -0.049179543 -0.0206490274 0.0189794055 0 0 0
nt@synapse_cleft 24 -0.0268793492 -0.00519485925 0.00378067709 0 0 0
nt@synapse_cleft 25 -0.017750595 -0.0705605854 0.0156665115 0 0 0
nt@synapse_cleft 26 0.0284563353 -0.0219226538 0.0124830381 0 0 0
nt@synapse_cleft 27 -0.0367341369 -0.0122235531 0.000980292471 0 0 0
nt@synapse_cleft 28 -0.0594992351 0.0445179855 0.0182407501 0 0 0
nt@synapse_cleft 29 -0.0043003146 0.0383015263 0.0128608277 0 0 0
nt@synapse_cleft 30 -0.0060531732 -0.0211842996 0.00958402293 0 0 0
nt@synapse_cleft 31 -0.0280407534 0.0225434373 0.00108310496 0 0 0
nt@synapse_cleft 32 0.0606298564 -0.00133253136 0.00433624598 0 0 0
nt@synapse_cleft 33 0.0360709583 0.0257879466 0.0107764556 0 0 0
nt@synapse_cleft 34 0.00794124608 -0.0356026503 0.0125176844 0 0 0
nt@synapse_cleft 35 -0.00420623696 0.0405248695 0.00396453126 0 0 0
nt@synapse_cleft 36 0.0229758728 -0.0341518555 0.00369321808 0 0 0
nt@synapse_cleft 37 0.0304988653 0.0108261461 0.0135082475 0 0 0
nt@synapse_cleft 38 0.00651594247 -0.0679636006 0.0125790648 0 0 0
nt@synapse_cleft 39 0.00326095538 0.00406676374 8.9748249e-05 0 0 0
nt@synapse_cleft 40 -0.0073093944 0.00156597848 0.0177836473 0 0 0
nt@synapse_cleft 41 0.0207524282 0.018756837 0.0105656379 0 0 0
nt@synapse_cleft 42 -0.0221563151 0.0215361301 0.00374922914 0 0 0
nt@synapse_cleft 43 -0.0178979955 -0.0131219514 0.0182741466 0 0 0
nt@synapse_cleft 44 -0.0306082731 -0.0253382937 0.00423321543 0 0 0
nt@synapse_cleft 45 -0.00989305584 0.0604934606 0.00344374392 0 0 0
nt@synapse_cleft 46 -0.0195498297 -0.00296127768 0.00632341159 0 0 0
nt@synapse_cleft 47 -0.00625316657 0.0532532091 0.00946256912 0 0 0
nt@synapse_cleft 48 0.0501368489 0.0589100694 0.0081892784 0 0 0
nt@synapse_cleft 49 0.0133091625 0.0293708668 0.00853648524 0 0 0
nt@synapse_cleft 50 0.0649264068 -0.0317095879 0.0107693222 0 0 0
nt@synapse_cleft 51 0.0516526506 0.0343853289 0.0164233285 0 0 0
nt@synapse_cleft 52 -0.0135307567 0.0241082059 0.00738433648 0 0 0
nt@synapse_cleft 53 0.0230424372 0.00339392098 0.0170281973 0 0 0
nt@synapse_cleft 54 0.0352394832 0.0363166129 0.00811220623 0 0 0
nt@synapse_cleft 55 -0.046072171 -0.0109513135 0.00644617336 0 0 0
nt@synapse_cleft 56 -0.0109241751 -0.0204383753 0.0144567065 0 0 0
nt@synapse_cleft 57 -0.00497762293 0.0429922 0.00927031404 0 0 0
nt@synapse_cleft 58 0.00672518116 0.0194543151 0.0121319306 0 0 0
nt@synapse_cleft 59 -0.0751118221 -0.0308027099 0.00780601419 0 0 0
nt@synapse_cleft 60 0.0264682604 0.0246694537 0.0130036047 0 0 0
nt@synapse_cleft 61 -0.0412097965 -0.00501804643 0.0101819979 0 0 0
nt@synapse_cleft 62 -0.049680318 -0.0269130335 0.00943424387 0 0 0
nt@synapse_cleft 63 0.0448674817 0.000209180915 0.0133276312 0 0 0
nt@synapse_cleft 64 -0.0179433924 -0.0383579783 0.00411353274 0 0 0
nt@synapse_cleft 65 0.0325278645 0.00606140803 0.0124157977 0 0 0
nt@synapse_cleft 66 0.00717907013 0.0417102637 0.00955967647 0 0 0
nt@synapse_cleft 67 0.0134505929 -0.0299692692 0.0112314322 0 0 0
nt@synapse_cleft 68 0.0136163281 0.0208423224 0.00990381356 0 0 0
nt@synapse_cleft 69 -0.0139211145 -0.00682794844 0.0174528732 0 0 0
nt@synapse_cleft 70 -0.0295976615 0.00410008811 0.0104396439 0 0 0
nt@synapse_cleft 71 0.0386461402 0.0202870578 0.0149117865 0 0 0
nt@synapse_cleft 72 0.0353813725 -0.0184344367 0.000409345331 0 0 0
nt@synapse_cleft 73 0.00569068897 0.0238150159 0.0182444466 0 0 0
nt@synapse_cleft 74 -0.0195832473 0.0422885717 0.00503344391 0 0 0
nt@synapse_cleft 75 0.0152790377 -0.00245764599 0.00595479567 0 0 0
nt@synapse_cleft 76 -0.00608534438 -0.00090990009 0.0169223916 0 0 0
nt@synapse_cleft 77 -0.00685402889 -0.0322319766 0.00577181832 0 0 0
nt@synapse_cleft 78 0.00285862205 -0.0599498215 0.00367027197 0 0 0
nt@synapse_cleft 79 -0.00673483682 -0.000726944289 0.00462755633 0 0 0
nt@synapse_cleft 80 -0.0507128334 -0.0354828172 0.00379050323 0 0 0
nt@synapse_cleft 81 -0.0461572752 0.0266598852 0.00870950426 0 0 0
nt@synapse_cleft 82 -0.0554486568 -0.0311044316 0.00203704063 0 0 0
nt@synapse_cleft 83 0.0011359344 0.0293595337 0.00793711142 0 0 0
nt@synapse_cleft 84 0.0353324566 -0.0105585667 0.0135013971 0 0 0
nt@synapse_cleft 85 -0.00470373448 -0.0735813485 0.0140693444 0 0 0
nt@synapse_cleft 86 0.0777585431 -0.0106033042 0.00617371202 0 0 0
nt@synapse_cleft 87 -0.0217446512 0.0235997609 0.00955545903 0 0 0
nt@synapse_cleft 88 0.01695456 0.0282035034 0.00547885472 0 0 0
nt@synapse_cleft 89 0.0301562063 -0.0345223284 0.00390867333 0 0 0
nt@synapse_cleft 90 -0.0160348743 0.0175356375 0.0175027753 0 0 0
nt@synapse_cleft 91 -0.0231151297 -0.00786993065 0.0113770336 0 0 0
nt@synapse_cleft 92 0.00202109704 -0.0614862009 0.0179378035 0 0 0
nt@synapse_cleft 93 0.00847338183 -0.0638857099 0.017503743 0 0 0
nt@synapse_cleft 94 -0.0252336424 0.00288822255 0.00629476392 0 0 0
nt@synapse_cleft 95 -0.0196104604 0.0626113553 0.0114672112 0 0 0
nt@synapse_cleft 96 0.0279796591 0.0757671763 0.00779655687 0 0 0
nt@synapse_cleft 97 -0.0239491266 0.0296292653 0.0134329437 0 0 0
nt@synapse_cleft 98 -0.000989982536 0.0191107301 0.00323488421 0 0 0
nt@synapse_cleft 99 0.00540195279 -0.0164927567 0.0156120171 0 0 0
nt@synapse_cleft 100 -0.0581469172 -0.0278082678 0.00178966428 0 0 0
nt@synapse_cleft 101 0.0153814406 0.000130721708 0.00781516872 0 0 0
nt@synapse_cleft 102 -0.0391062387 -0.0184673636 0.00394436631 0 0 0
nt@synapse_cleft 103 0.0121533002 -0.0702214667 0.00515295864 0 0 0
nt@synapse_cleft 104 0.00314437843 -0.00459983042 0.0144886488 0 0 0
nt@synapse_cleft 105 0.01867332 -0.0205365825 0.00368009014 0 0 0
nt@synapse_cleft 106 0.0176827565 -0.00372680605 0.0012392713 0 0 0
nt@synapse_cleft 107 -0.0139558719 -0.00488080378 0.00566461231 0 0 0
nt@synapse_cleft 108 -0.0333033577 -0.0161426094 0.0133017746 0 0 0
nt@synapse_cleft 109 0.00528561282 0.00429038185 0.00506016829 0 0 0
nt@synapse_cleft 110 -0.0251089658 -0.0192469842 0.00771794848 0 0 0
nt@synapse_cleft 111 -0.0403071777 -0.0528578373 0.0144385107 0 0 0
nt@synapse_cleft 112 -0.0354119486 0.0372870109 0.0139964422 0 0 0
nt@synapse_cleft 113 0.0287060105 -0.0315760077 0.00622409616 0 0 0
nt@synapse_cleft 114 -0.00772817552 0.0147503293 0.00708940116 0 0 0
nt@synapse_cleft 115 0.017954485 -0.0312376196 0.00554377366 0 0 0
nt@synapse_cleft 116 0.0238800253 0.0170695939 0.00705063744 0 0 0
nt@synapse_cleft 117 -0.031482328 -0.0260597193 0.0134643468 0 0 0
nt@synapse_cleft 118 -0.0249251494 0.0203298584 0.00092962673 0 0 0
nt@synapse_cleft 119 0.0372059117 0.0427758665 0.0159273755 0 0 0
nt@synapse_cleft 120 0.0164130403 0.0107690746 0.00867008863 0 0 0
nt@synapse_cleft 121 -0.0392362246 0.000439207245 0.00653313747 0 0 0
nt@synapse_cleft 122 -0.0458623194 0.0254692929 0.00874697918 0 0 0
nt@synapse_cleft 123 -0.000539639865 0.0217090965 0.00233063757 0 0 0
nt@synapse_cleft 124 -0.0292559637 0.00106410997 0.0172519667 0 0 0
nt@synapse_cleft 125 0.0318272383 0.0423773571 0.000118020332 0 0 0
nt@synapse_cleft 126 0.0973106742 0.0560727857 0.0188974844 0 0 0
nt@synapse_cleft 127 -0.000692645888 0.00245802363 0.00581909597 0 0 0
nt@synapse_cleft 128 0.038701085 -0.0445602939 0.00722447137 0 0 0
nt@synapse_cleft 129 -0.0318984707 -0.0200418212 0.014005716 0 0 0
nt@synapse_cleft 130 0.0299408337 0.00789864891 0.012061309 0 0 0
nt@synapse_cleft 131 0.00991341052 -0.00598755579 0.00963400748 0 0 0
nt@synapse_cleft 132 -0.00284573469 0.0141950408 0.00770441609 0 0 0
